dataset,d_prime,step,evr,evr_pca
glove100,10,15020,0.24453954645474052,0.24469745013623187
glove100,10,15040,0.2445222601565026,0.24469745013623187
glove100,10,15060,0.24454244337724165,0.24469745013623187
glove100,10,15080,0.2445499280597605,0.24469745013623187
glove100,10,15100,0.2445464260347792,0.24469745013623187
glove100,10,15120,0.24455458193970736,0.24469745013623187
glove100,10,15140,0.24456326281373336,0.24469745013623187
glove100,10,15160,0.24455704183989832,0.24469745013623187
glove100,10,15180,0.2445609313712873,0.24469745013623187
glove100,10,15200,0.24456545551892228,0.24469745013623187
glove100,10,15220,0.24455331226752589,0.24469745013623187
glove100,10,15240,0.2445516096510789,0.24469745013623187
glove100,10,15260,0.24455832758482937,0.24469745013623187
glove100,10,15280,0.2445470510120852,0.24469745013623187
glove100,10,15300,0.24454319670027003,0.24469745013623187
glove100,10,15320,0.24454579801222215,0.24469745013623187
glove100,10,15340,0.24454607847211343,0.24469745013623187
glove100,10,15360,0.2445539645975382,0.24469745013623187
glove100,10,15380,0.24454040782444972,0.24469745013623187
glove100,10,15400,0.24454601064567819,0.24469745013623187
glove100,10,15420,0.24454716717468147,0.24469745013623187
glove100,10,15440,0.24454410398449536,0.24469745013623187
glove100,10,15460,0.24455041546031347,0.24469745013623187
glove100,10,15480,0.24453881096511682,0.24469745013623187
glove100,10,15500,0.24454216263796788,0.24469745013623187
glove100,10,15520,0.24452987333183646,0.24469745013623187
glove100,10,15540,0.24453496314382617,0.24469745013623187
glove100,10,15560,0.24453538013016804,0.24469745013623187
glove100,10,15580,0.24453338259451451,0.24469745013623187
glove100,10,15600,0.24451659597580527,0.24469745013623187
glove100,10,15620,0.24452599965910932,0.24469745013623187
glove100,50,20,0.5223378902015171,0.6752137891049945
glove100,50,40,0.5392425700170512,0.6752137891049945
glove100,50,60,0.5518505020710271,0.6752137891049945
glove100,50,80,0.5615839144454388,0.6752137891049945
glove100,50,100,0.5694715301184897,0.6752137891049945
glove100,50,120,0.5760385599298152,0.6752137891049945
glove100,50,140,0.5817479507568776,0.6752137891049945
glove100,50,160,0.5867854980467171,0.6752137891049945
glove100,50,180,0.5914033164260871,0.6752137891049945
glove100,50,200,0.5956085184979861,0.6752137891049945
glove100,50,220,0.5996078593158226,0.6752137891049945
glove100,50,240,0.6032545431170643,0.6752137891049945
glove100,50,260,0.6067516812650027,0.6752137891049945
glove100,50,280,0.6099328733597368,0.6752137891049945
glove100,50,300,0.6129341694124307,0.6752137891049945
glove100,50,320,0.6157075125416744,0.6752137891049945
glove100,50,340,0.6182592979894835,0.6752137891049945
glove100,50,360,0.6207405190563041,0.6752137891049945
glove100,50,380,0.6230595700803844,0.6752137891049945
glove100,50,400,0.6252616370807814,0.6752137891049945
glove100,50,420,0.6273552026195963,0.6752137891049945
glove100,50,440,0.6293261970364988,0.6752137891049945
glove100,50,460,0.631204068742623,0.6752137891049945
glove100,50,480,0.6329597570516683,0.6752137891049945
glove100,50,500,0.6346621459873482,0.6752137891049945
glove100,50,520,0.6361908493222427,0.6752137891049945
glove100,50,540,0.6377155893372597,0.6752137891049945
glove100,50,560,0.6391384599955875,0.6752137891049945
glove100,50,580,0.6404897969820179,0.6752137891049945
glove100,50,600,0.6417793173382419,0.6752137891049945
glove100,50,620,0.6430219132492757,0.6752137891049945
glove100,50,640,0.6442088847639795,0.6752137891049945
glove100,50,660,0.6453482600677295,0.6752137891049945
glove100,50,680,0.6464099231688594,0.6752137891049945
glove100,50,700,0.6474101767939477,0.6752137891049945
glove100,50,720,0.6483537214480579,0.6752137891049945
glove100,50,740,0.6492656229077874,0.6752137891049945
glove100,50,760,0.6501600110251443,0.6752137891049945
glove100,50,780,0.6510071193630238,0.6752137891049945
glove100,50,800,0.6518123584440743,0.6752137891049945
glove100,50,820,0.6525240168017694,0.6752137891049945
glove100,50,840,0.6532675096520257,0.6752137891049945
glove100,50,860,0.6539545364518846,0.6752137891049945
glove100,50,880,0.6546077877382898,0.6752137891049945
glove100,50,900,0.655251511571451,0.6752137891049945
glove100,50,920,0.6558343510538334,0.6752137891049945
glove100,50,940,0.6564200908404977,0.6752137891049945
glove100,50,960,0.6569584550243631,0.6752137891049945
glove100,50,980,0.6575037642665442,0.6752137891049945
glove100,50,1000,0.6579902977195585,0.6752137891049945
glove100,50,1020,0.6584896994330183,0.6752137891049945
glove100,50,1040,0.6589624433296674,0.6752137891049945
glove100,50,1060,0.6594193659299424,0.6752137891049945
glove100,50,1080,0.6598718676292562,0.6752137891049945
glove100,50,1100,0.6602596465831494,0.6752137891049945
glove100,50,1120,0.6606626128346579,0.6752137891049945
glove100,50,1140,0.6610463753432165,0.6752137891049945
glove100,50,1160,0.6614341244259904,0.6752137891049945
glove100,50,1180,0.6618009165598021,0.6752137891049945
glove100,50,1200,0.6621459115289573,0.6752137891049945
glove100,50,1220,0.6624967502402034,0.6752137891049945
glove100,50,1240,0.6628085342398516,0.6752137891049945
glove100,50,1260,0.6631346876259946,0.6752137891049945
glove100,50,1280,0.6634264130076363,0.6752137891049945
glove100,50,1300,0.6637050770289974,0.6752137891049945
glove100,50,1320,0.6639764962859684,0.6752137891049945
glove100,50,1340,0.6642448723953907,0.6752137891049945
glove100,50,1360,0.6645089783564734,0.6752137891049945
glove100,50,1380,0.6647496345935682,0.6752137891049945
glove100,50,1400,0.6650031786521681,0.6752137891049945
glove100,50,1420,0.6652300794759086,0.6752137891049945
glove100,50,1440,0.6654435607568784,0.6752137891049945
glove100,50,1460,0.6656651249875014,0.6752137891049945
glove100,50,1480,0.6658837003867544,0.6752137891049945
glove100,50,1500,0.6660811110450902,0.6752137891049945
glove100,50,1520,0.6662895526471351,0.6752137891049945
glove100,50,1540,0.6664789928252787,0.6752137891049945
glove100,50,1560,0.666673236086783,0.6752137891049945
glove100,50,1580,0.6668356688147046,0.6752137891049945
glove100,50,1600,0.6670098316440093,0.6752137891049945
glove100,50,1620,0.6671712334809804,0.6752137891049945
glove100,50,1640,0.6673294922981075,0.6752137891049945
glove100,50,1660,0.6674954744744864,0.6752137891049945
glove100,50,1680,0.6676359705449795,0.6752137891049945
glove100,50,1700,0.6677722849965482,0.6752137891049945
glove100,50,1720,0.6679005213114322,0.6752137891049945
glove100,50,1740,0.668032550538273,0.6752137891049945
glove100,50,1760,0.6681658573864034,0.6752137891049945
glove100,50,1780,0.668305642878545,0.6752137891049945
glove100,50,1800,0.6684361807847968,0.6752137891049945
glove100,50,1820,0.6685549623356709,0.6752137891049945
glove100,50,1840,0.6686823201163569,0.6752137891049945
glove100,50,1860,0.6687906872835755,0.6752137891049945
glove100,50,1880,0.6689128990287131,0.6752137891049945
glove100,50,1900,0.6690034293104001,0.6752137891049945
glove100,50,1920,0.6691228722258633,0.6752137891049945
glove100,50,1940,0.669233398348212,0.6752137891049945
glove100,50,1960,0.669332535894677,0.6752137891049945
glove100,50,1980,0.6694183125689428,0.6752137891049945
glove100,50,2000,0.6695115366893912,0.6752137891049945
glove100,50,2020,0.6696167495992954,0.6752137891049945
glove100,50,2040,0.6696884868295573,0.6752137891049945
glove100,50,2060,0.6697751467465894,0.6752137891049945
glove100,50,2080,0.6698673334030587,0.6752137891049945
glove100,50,2100,0.6699605716077206,0.6752137891049945
glove100,50,2120,0.6700307046144433,0.6752137891049945
glove100,50,2140,0.6701039367688523,0.6752137891049945
glove100,50,2160,0.670198365029088,0.6752137891049945
glove100,50,2180,0.6702775094756394,0.6752137891049945
glove100,50,2200,0.6703430542830565,0.6752137891049945
glove100,50,2220,0.6704140414029097,0.6752137891049945
glove100,50,2240,0.6704978018071505,0.6752137891049945
glove100,50,2260,0.6705728823147943,0.6752137891049945
glove100,50,2280,0.6706345964098466,0.6752137891049945
glove100,50,2300,0.6707004291746008,0.6752137891049945
glove100,50,2320,0.67076740090158,0.6752137891049945
glove100,50,2340,0.6708227428694834,0.6752137891049945
glove100,50,2360,0.6708824040185865,0.6752137891049945
glove100,50,2380,0.6709356128588542,0.6752137891049945
glove100,50,2400,0.6710027379031352,0.6752137891049945
glove100,50,2420,0.6710606978311926,0.6752137891049945
glove100,50,2440,0.6711068822684335,0.6752137891049945
glove100,50,2460,0.6711674475719804,0.6752137891049945
glove100,50,2480,0.6712357538010779,0.6752137891049945
glove100,50,2500,0.6712958752073498,0.6752137891049945
glove100,50,2520,0.671348146108708,0.6752137891049945
glove100,50,2540,0.6713852997025425,0.6752137891049945
glove100,50,2560,0.6714460982324395,0.6752137891049945
glove100,50,2580,0.6714910643309108,0.6752137891049945
glove100,50,2600,0.6715423233679177,0.6752137891049945
glove100,50,2620,0.6715817174533129,0.6752137891049945
glove100,50,2640,0.6716286943255917,0.6752137891049945
glove100,50,2660,0.6716664487384304,0.6752137891049945
glove100,50,2680,0.671712407695661,0.6752137891049945
glove100,50,2700,0.6717404811074668,0.6752137891049945
glove100,50,2720,0.6717879911599544,0.6752137891049945
glove100,50,2740,0.6718326906331152,0.6752137891049945
glove100,50,2760,0.6718642274282884,0.6752137891049945
glove100,50,2780,0.6718900115253924,0.6752137891049945
glove100,50,2800,0.6719424261221636,0.6752137891049945
glove100,50,2820,0.6719870932905926,0.6752137891049945
glove100,50,2840,0.6720297375723698,0.6752137891049945
glove100,50,2860,0.6720538971343399,0.6752137891049945
glove100,50,2880,0.6720910728982872,0.6752137891049945
glove100,50,2900,0.6721153150351173,0.6752137891049945
glove100,50,2920,0.6721464571527199,0.6752137891049945
glove100,50,2940,0.6721819020384565,0.6752137891049945
glove100,50,2960,0.6721992059130804,0.6752137891049945
glove100,50,2980,0.6722296411529056,0.6752137891049945
glove100,50,3000,0.672268184560211,0.6752137891049945
glove100,50,3020,0.6722966212182175,0.6752137891049945
glove100,50,3040,0.6723309482779154,0.6752137891049945
glove100,50,3060,0.6723625828442602,0.6752137891049945
glove100,50,3080,0.6723879777816707,0.6752137891049945
glove100,50,3100,0.6724227429102233,0.6752137891049945
glove100,50,3120,0.6724486924671562,0.6752137891049945
glove100,50,3140,0.6724615331345001,0.6752137891049945
glove100,50,3160,0.6724839999817397,0.6752137891049945
glove100,50,3180,0.6724943189996507,0.6752137891049945
glove100,50,3200,0.6725062205738258,0.6752137891049945
glove100,50,3220,0.6725380509207107,0.6752137891049945
glove100,50,3240,0.6725661813495369,0.6752137891049945
glove100,50,3260,0.6725925333716721,0.6752137891049945
glove100,50,3280,0.6726161795127423,0.6752137891049945
glove100,50,3300,0.672641613489219,0.6752137891049945
glove100,50,3320,0.6726507249730762,0.6752137891049945
glove100,50,3340,0.6726708455648672,0.6752137891049945
glove100,50,3360,0.6726831101350892,0.6752137891049945
glove100,50,3380,0.6727075069995287,0.6752137891049945
glove100,50,3400,0.672735438421575,0.6752137891049945
glove100,50,3420,0.6727579283139836,0.6752137891049945
glove100,50,3440,0.6727841742340157,0.6752137891049945
glove100,50,3460,0.6728012229598339,0.6752137891049945
glove100,50,3480,0.672822128426046,0.6752137891049945
glove100,50,3500,0.6728451009184202,0.6752137891049945
glove100,50,3520,0.6728586684789591,0.6752137891049945
glove100,50,3540,0.6728906741340613,0.6752137891049945
glove100,50,3560,0.6728980707244482,0.6752137891049945
glove100,50,3580,0.672919429532404,0.6752137891049945
glove100,50,3600,0.6729560621696312,0.6752137891049945
glove100,50,3620,0.672962795589703,0.6752137891049945
glove100,50,3640,0.6729774417936544,0.6752137891049945
glove100,50,3660,0.6730008878314483,0.6752137891049945
glove100,50,3680,0.6730167058825444,0.6752137891049945
glove100,50,3700,0.673026410961379,0.6752137891049945
glove100,50,3720,0.6730344958659075,0.6752137891049945
glove100,50,3740,0.6730526398235837,0.6752137891049945
glove100,50,3760,0.673063134429957,0.6752137891049945
glove100,50,3780,0.6730954763749107,0.6752137891049945
glove100,50,3800,0.6731069658051373,0.6752137891049945
glove100,50,3820,0.6731232991497997,0.6752137891049945
glove100,50,3840,0.6731192633638599,0.6752137891049945
glove100,50,3860,0.6731423107849424,0.6752137891049945
glove100,50,3880,0.6731624413813411,0.6752137891049945
glove100,50,3900,0.6731830417661868,0.6752137891049945
glove100,50,3920,0.6732040608078035,0.6752137891049945
glove100,50,3940,0.673219152911447,0.6752137891049945
glove100,50,3960,0.6732331253114544,0.6752137891049945
glove100,50,3980,0.6732384197458616,0.6752137891049945
glove100,50,4000,0.6732645072923399,0.6752137891049945
glove100,50,4020,0.6732682206385964,0.6752137891049945
glove100,50,4040,0.6732767274379321,0.6752137891049945
glove100,50,4060,0.6732943721175023,0.6752137891049945
glove100,50,4080,0.6733133836631896,0.6752137891049945
glove100,50,4100,0.673335275000883,0.6752137891049945
glove100,50,4120,0.6733492214442062,0.6752137891049945
glove100,50,4140,0.6733645930585703,0.6752137891049945
glove100,50,4160,0.6733638908522958,0.6752137891049945
glove100,50,4180,0.6733833280904454,0.6752137891049945
glove100,50,4200,0.6734008241256202,0.6752137891049945
glove100,50,4220,0.673413858096158,0.6752137891049945
glove100,50,4240,0.6734123365533147,0.6752137891049945
glove100,50,4260,0.673428537778145,0.6752137891049945
glove100,50,4280,0.6734364002288067,0.6752137891049945
glove100,50,4300,0.6734454600829557,0.6752137891049945
glove100,50,4320,0.6734664185723513,0.6752137891049945
glove100,50,4340,0.673482827273891,0.6752137891049945
glove100,50,4360,0.6734931615674496,0.6752137891049945
glove100,50,4380,0.6735069876995804,0.6752137891049945
glove100,50,4400,0.6735289591374992,0.6752137891049945
glove100,50,4420,0.6735418540456946,0.6752137891049945
glove100,50,4440,0.6735469192087817,0.6752137891049945
glove100,50,4460,0.6735521504688468,0.6752137891049945
glove100,50,4480,0.6735664538563315,0.6752137891049945
glove100,50,4500,0.6735838775339172,0.6752137891049945
glove100,50,4520,0.6735931805330285,0.6752137891049945
glove100,50,4540,0.6736180663606031,0.6752137891049945
glove100,50,4560,0.6736251818234427,0.6752137891049945
glove100,50,4580,0.6736313349639732,0.6752137891049945
glove100,50,4600,0.6736424452043447,0.6752137891049945
glove100,50,4620,0.6736474566623843,0.6752137891049945
glove100,50,4640,0.6736536149031788,0.6752137891049945
glove100,50,4660,0.673661048303159,0.6752137891049945
glove100,50,4680,0.6736719957754302,0.6752137891049945
glove100,50,4700,0.673686624677478,0.6752137891049945
glove100,50,4720,0.6736819950985178,0.6752137891049945
glove100,50,4740,0.6736778256551974,0.6752137891049945
glove100,50,4760,0.6736706663944163,0.6752137891049945
glove100,50,4780,0.6736813209951623,0.6752137891049945
glove100,50,4800,0.6736908763243361,0.6752137891049945
glove100,50,4820,0.6737092061950473,0.6752137891049945
glove100,50,4840,0.6737051084726511,0.6752137891049945
glove100,50,4860,0.6737085633805119,0.6752137891049945
glove100,50,4880,0.6737136396255917,0.6752137891049945
glove100,50,4900,0.6737251127867145,0.6752137891049945
glove100,50,4920,0.6737355464478083,0.6752137891049945
glove100,50,4940,0.6737485119080415,0.6752137891049945
glove100,50,4960,0.6737495785371066,0.6752137891049945
glove100,50,4980,0.6737575894561978,0.6752137891049945
glove100,50,5000,0.6737535841412029,0.6752137891049945
glove100,50,5020,0.6737658774724399,0.6752137891049945
glove100,50,5040,0.6737782224729991,0.6752137891049945
glove100,50,5060,0.673789792073731,0.6752137891049945
glove100,50,5080,0.6738015254985797,0.6752137891049945
glove100,50,5100,0.6738132448820826,0.6752137891049945
glove100,50,5120,0.6738246039395887,0.6752137891049945
glove100,50,5140,0.6738288181357664,0.6752137891049945
glove100,50,5160,0.6738337626583196,0.6752137891049945
glove100,50,5180,0.6738432407717985,0.6752137891049945
glove100,50,5200,0.6738546358468778,0.6752137891049945
glove100,50,5220,0.6738476539324719,0.6752137891049945
glove100,50,5240,0.673858636318103,0.6752137891049945
glove100,50,5260,0.6738784631620539,0.6752137891049945
glove100,50,5280,0.6738900056842202,0.6752137891049945
glove100,50,5300,0.6739097433873551,0.6752137891049945
glove100,50,5320,0.6739139171270679,0.6752137891049945
glove100,50,5340,0.6739248055247722,0.6752137891049945
glove100,50,5360,0.6739320876884426,0.6752137891049945
glove100,50,5380,0.6739385103861367,0.6752137891049945
glove100,50,5400,0.6739472242345012,0.6752137891049945
glove100,50,5420,0.6739533675638575,0.6752137891049945
glove100,50,5440,0.6739712734525122,0.6752137891049945
glove100,50,5460,0.6739821570050709,0.6752137891049945
glove100,50,5480,0.6739800651519764,0.6752137891049945
glove100,50,5500,0.6739882131235989,0.6752137891049945
glove100,50,5520,0.6739934081908724,0.6752137891049945
glove100,50,5540,0.674005518611026,0.6752137891049945
glove100,50,5560,0.674016829305938,0.6752137891049945
glove100,50,5580,0.6740211088260339,0.6752137891049945
glove100,50,5600,0.6740233202921614,0.6752137891049945
glove100,50,5620,0.6740357966227526,0.6752137891049945
glove100,50,5640,0.6740361738495078,0.6752137891049945
glove100,50,5660,0.674033803555375,0.6752137891049945
glove100,50,5680,0.6740451921942797,0.6752137891049945
glove100,50,5700,0.6740558677251174,0.6752137891049945
glove100,50,5720,0.6740572954771115,0.6752137891049945
glove100,50,5740,0.6740696328624508,0.6752137891049945
glove100,50,5760,0.6740773363132997,0.6752137891049945
glove100,50,5780,0.6740854287857181,0.6752137891049945
glove100,50,5800,0.6740855203939169,0.6752137891049945
glove100,50,5820,0.6740988387958697,0.6752137891049945
glove100,50,5840,0.674108020472394,0.6752137891049945
glove100,50,5860,0.6741134313120876,0.6752137891049945
glove100,50,5880,0.6741200756261124,0.6752137891049945
glove100,50,5900,0.6741275377962374,0.6752137891049945
glove100,50,5920,0.6741441687936587,0.6752137891049945
glove100,50,5940,0.6741556116810196,0.6752137891049945
glove100,50,5960,0.6741605736573024,0.6752137891049945
glove100,50,5980,0.6741614207231855,0.6752137891049945
glove100,50,6000,0.674160316562025,0.6752137891049945
glove100,50,6020,0.6741649182099926,0.6752137891049945
glove100,50,6040,0.6741745765018669,0.6752137891049945
glove100,50,6060,0.6741758159467138,0.6752137891049945
glove100,50,6080,0.6741879673952232,0.6752137891049945
glove100,50,6100,0.6741808628020577,0.6752137891049945
glove100,50,6120,0.6741933621318016,0.6752137891049945
glove100,50,6140,0.674204745783884,0.6752137891049945
glove100,50,6160,0.6742076064116987,0.6752137891049945
glove100,50,6180,0.6742287176209033,0.6752137891049945
glove100,50,6200,0.6742308924568092,0.6752137891049945
glove100,50,6220,0.6742381539944078,0.6752137891049945
glove100,50,6240,0.6742453861250294,0.6752137891049945
glove100,50,6260,0.6742371530636254,0.6752137891049945
glove100,50,6280,0.6742425973163381,0.6752137891049945
glove100,50,6300,0.6742424944531669,0.6752137891049945
glove100,50,6320,0.674242374485566,0.6752137891049945
glove100,50,6340,0.6742387974586957,0.6752137891049945
glove100,50,6360,0.6742458811711475,0.6752137891049945
glove100,50,6380,0.6742412917883072,0.6752137891049945
glove100,50,6400,0.6742399036381563,0.6752137891049945
glove100,50,6420,0.6742326551820568,0.6752137891049945
glove100,50,6440,0.6742293942198583,0.6752137891049945
glove100,50,6460,0.6742311779598716,0.6752137891049945
glove100,50,6480,0.6742551883956703,0.6752137891049945
glove100,50,6500,0.6742501327680368,0.6752137891049945
glove100,50,6520,0.6742594406847744,0.6752137891049945
glove100,50,6540,0.6742602143085707,0.6752137891049945
glove100,50,6560,0.6742667110673678,0.6752137891049945
glove100,50,6580,0.6742681018025893,0.6752137891049945
glove100,50,6600,0.674275172072992,0.6752137891049945
glove100,50,6620,0.6742851163034049,0.6752137891049945
glove100,50,6640,0.6742897183290026,0.6752137891049945
glove100,50,6660,0.6742990165835041,0.6752137891049945
glove100,50,6680,0.6742980838073664,0.6752137891049945
glove100,50,6700,0.6743001474738015,0.6752137891049945
glove100,50,6720,0.6743029267533249,0.6752137891049945
glove100,50,6740,0.6743173528008364,0.6752137891049945
glove100,50,6760,0.6743278315319003,0.6752137891049945
glove100,50,6780,0.6743216776084928,0.6752137891049945
glove100,50,6800,0.6743304935256116,0.6752137891049945
glove100,50,6820,0.6743274362379125,0.6752137891049945
glove100,50,6840,0.6743364369902786,0.6752137891049945
glove100,50,6860,0.6743413279987459,0.6752137891049945
glove100,50,6880,0.6743492575375336,0.6752137891049945
glove100,50,6900,0.6743471253248968,0.6752137891049945
glove100,50,6920,0.674351713910481,0.6752137891049945
glove100,50,6940,0.674361300238562,0.6752137891049945
glove100,50,6960,0.6743667799523161,0.6752137891049945
glove100,50,6980,0.6743689379608315,0.6752137891049945
glove100,50,7000,0.6743710902237653,0.6752137891049945
glove100,50,7020,0.6743830895548533,0.6752137891049945
glove100,50,7040,0.6743788842071615,0.6752137891049945
glove100,50,7060,0.674387720180879,0.6752137891049945
glove100,50,7080,0.6743826526855452,0.6752137891049945
glove100,50,7100,0.6744022748946173,0.6752137891049945
glove100,50,7120,0.6744048876002557,0.6752137891049945
glove100,50,7140,0.6744055042716817,0.6752137891049945
glove100,50,7160,0.6744097242819498,0.6752137891049945
glove100,50,7180,0.67441872704536,0.6752137891049945
glove100,50,7200,0.6744261957319457,0.6752137891049945
glove100,50,7220,0.6744296514935649,0.6752137891049945
glove100,50,7240,0.6744324246346115,0.6752137891049945
glove100,50,7260,0.6744346714671945,0.6752137891049945
glove100,50,7280,0.6744383457924185,0.6752137891049945
glove100,50,7300,0.6744440697135791,0.6752137891049945
glove100,50,7320,0.6744384865172286,0.6752137891049945
glove100,50,7340,0.6744432881926425,0.6752137891049945
glove100,50,7360,0.674449206522232,0.6752137891049945
glove100,50,7380,0.6744691251756302,0.6752137891049945
glove100,50,7400,0.6744809976008005,0.6752137891049945
glove100,50,7420,0.6744812937132107,0.6752137891049945
glove100,50,7440,0.6744867653512345,0.6752137891049945
glove100,50,7460,0.674484821495924,0.6752137891049945
glove100,50,7480,0.6744963464238323,0.6752137891049945
glove100,50,7500,0.6744927071340902,0.6752137891049945
glove100,50,7520,0.6744927336119795,0.6752137891049945
glove100,50,7540,0.6744932336305478,0.6752137891049945
glove100,50,7560,0.6745138639515862,0.6752137891049945
glove100,50,7580,0.6745121085326456,0.6752137891049945
glove100,50,7600,0.6745175261009078,0.6752137891049945
glove100,50,7620,0.6745104897187593,0.6752137891049945
glove100,50,7640,0.6745178475582863,0.6752137891049945
glove100,50,7660,0.674524238832092,0.6752137891049945
glove100,50,7680,0.6745317964720863,0.6752137891049945
glove100,50,7700,0.6745320621105273,0.6752137891049945
glove100,50,7720,0.6745386244650566,0.6752137891049945
glove100,50,7740,0.6745355648846588,0.6752137891049945
glove100,50,7760,0.674536356220884,0.6752137891049945
glove100,50,7780,0.6745473555190808,0.6752137891049945
glove100,50,7800,0.6745510614261325,0.6752137891049945
glove100,50,7820,0.674548808239444,0.6752137891049945
glove100,50,7840,0.6745474452152722,0.6752137891049945
glove100,50,7860,0.674544552555912,0.6752137891049945
glove100,50,7880,0.6745428917478444,0.6752137891049945
glove100,50,7900,0.674530342624409,0.6752137891049945
glove100,50,7920,0.6745258669256964,0.6752137891049945
glove100,50,7940,0.6745239999041165,0.6752137891049945
glove100,50,7960,0.6745193862303843,0.6752137891049945
glove100,50,7980,0.6745247044800167,0.6752137891049945
glove100,50,8000,0.6745170556227059,0.6752137891049945
glove100,50,8020,0.6745359588664822,0.6752137891049945
glove100,50,8040,0.6745273107945834,0.6752137891049945
glove100,50,8060,0.674535421283237,0.6752137891049945
glove100,50,8080,0.6745352081649715,0.6752137891049945
glove100,50,8100,0.6745308097021012,0.6752137891049945
glove100,50,8120,0.6745405321639693,0.6752137891049945
glove100,50,8140,0.6745503394573696,0.6752137891049945
glove100,50,8160,0.6745537500844351,0.6752137891049945
glove100,50,8180,0.6745598888345113,0.6752137891049945
glove100,50,8200,0.6745500796086833,0.6752137891049945
glove100,50,8220,0.6745417831819795,0.6752137891049945
glove100,50,8240,0.6745496777179794,0.6752137891049945
glove100,50,8260,0.6745533671854437,0.6752137891049945
glove100,50,8280,0.6745615460557152,0.6752137891049945
glove100,50,8300,0.6745579079646089,0.6752137891049945
glove100,50,8320,0.6745671837859885,0.6752137891049945
glove100,50,8340,0.6745620236275275,0.6752137891049945
glove100,50,8360,0.6745626849262023,0.6752137891049945
glove100,50,8380,0.6745722324353661,0.6752137891049945
glove100,50,8400,0.6745735035038758,0.6752137891049945
glove100,50,8420,0.6745694961531561,0.6752137891049945
glove100,50,8440,0.6745731721951768,0.6752137891049945
glove100,50,8460,0.6745884435756092,0.6752137891049945
glove100,50,8480,0.6746048385664881,0.6752137891049945
glove100,50,8500,0.6745959362623062,0.6752137891049945
glove100,50,8520,0.6746015479004643,0.6752137891049945
glove100,50,8540,0.6745975834793119,0.6752137891049945
glove100,50,8560,0.6745879832368651,0.6752137891049945
glove100,50,8580,0.6745928517497154,0.6752137891049945
glove100,50,8600,0.674595438696675,0.6752137891049945
glove100,50,8620,0.6746116788994,0.6752137891049945
glove100,50,8640,0.6746114207775613,0.6752137891049945
glove100,50,8660,0.6746175681114626,0.6752137891049945
glove100,50,8680,0.674615048194573,0.6752137891049945
glove100,50,8700,0.6746158896385858,0.6752137891049945
glove100,50,8720,0.6746116299479115,0.6752137891049945
glove100,50,8740,0.6746216147118733,0.6752137891049945
glove100,50,8760,0.6746154199145311,0.6752137891049945
glove100,50,8780,0.6746275906649588,0.6752137891049945
glove100,50,8800,0.6746397278077627,0.6752137891049945
glove100,50,8820,0.6746380953755831,0.6752137891049945
glove100,50,8840,0.6746391831982376,0.6752137891049945
glove100,50,8860,0.6746447194677491,0.6752137891049945
glove100,50,8880,0.6746450441700083,0.6752137891049945
glove100,50,8900,0.6746481271858485,0.6752137891049945
glove100,50,8920,0.6746477199657447,0.6752137891049945
glove100,50,8940,0.6746531743247185,0.6752137891049945
glove100,50,8960,0.674652973598602,0.6752137891049945
glove100,50,8980,0.674662739535411,0.6752137891049945
glove100,50,9000,0.6746574459205714,0.6752137891049945
glove100,50,9020,0.6746540019594134,0.6752137891049945
glove100,50,9040,0.6746637269018998,0.6752137891049945
glove100,50,9060,0.6746702956219695,0.6752137891049945
glove100,50,9080,0.6746726983531284,0.6752137891049945
glove100,50,9100,0.674666800399932,0.6752137891049945
glove100,50,9120,0.674657162045435,0.6752137891049945
glove100,50,9140,0.6746708512822562,0.6752137891049945
glove100,50,9160,0.6746741146004607,0.6752137891049945
glove100,50,9180,0.6746629312058315,0.6752137891049945
glove100,50,9200,0.6746761598543471,0.6752137891049945
glove100,50,9220,0.6746788495556882,0.6752137891049945
glove100,50,9240,0.674678717080445,0.6752137891049945
glove100,50,9260,0.6746887288207326,0.6752137891049945
glove100,50,9280,0.6746894933531209,0.6752137891049945
glove100,50,9300,0.6746990072733585,0.6752137891049945
glove100,50,9320,0.6746979476649864,0.6752137891049945
glove100,50,9340,0.6746939776888402,0.6752137891049945
glove100,50,9360,0.6746915161752787,0.6752137891049945
glove100,50,9380,0.6746954920081655,0.6752137891049945
glove100,50,9400,0.6746875551107963,0.6752137891049945
glove100,50,9420,0.6746681735469384,0.6752137891049945
glove100,50,9440,0.6746684968300561,0.6752137891049945
glove100,50,9460,0.6746744707790517,0.6752137891049945
glove100,50,9480,0.6746682815432999,0.6752137891049945
glove100,50,9500,0.6746697838337514,0.6752137891049945
glove100,50,9520,0.6746554201485223,0.6752137891049945
glove100,50,9540,0.6746597900318116,0.6752137891049945
glove100,50,9560,0.6746681805308581,0.6752137891049945
glove100,50,9580,0.6746620306882884,0.6752137891049945
glove100,50,9600,0.6746491049144885,0.6752137891049945
glove100,50,9620,0.6746479059814261,0.6752137891049945
glove100,50,9640,0.6746459669768293,0.6752137891049945
glove100,50,9660,0.6746509498677055,0.6752137891049945
glove100,50,9680,0.6746548266808793,0.6752137891049945
glove100,50,9700,0.6746727970522972,0.6752137891049945
glove100,50,9720,0.6746728958771346,0.6752137891049945
glove100,50,9740,0.6746760565793878,0.6752137891049945
glove100,50,9760,0.6746807321569928,0.6752137891049945
glove100,50,9780,0.674681690918231,0.6752137891049945
glove100,50,9800,0.674693035300866,0.6752137891049945
